uptime_id,ts,site_count,ts_updated
1803,"2018-06-21 18:00:00",30,"2018-06-21 18:00:00"
1802,"2018-06-21 17:00:00",31,"2018-06-21 17:30:00"
1801,"2018-06-21 16:30:00",30,"2018-06-21 16:30:00"
1800,"2018-06-21 16:00:00",6,"2018-06-21 16:00:00"
1799,"2018-06-21 15:00:00",31,"2018-06-21 15:30:00"
1798,"2018-06-21 14:30:00",30,"2018-06-21 14:30:00"
1797,"2018-06-21 14:00:00",29,"2018-06-21 14:00:00"
1796,"2018-06-21 13:30:00",27,"2018-06-21 13:30:00"
1795,"2018-06-21 12:00:00",23,"2018-06-21 13:00:00"
1794,"2018-06-21 11:30:00",25,"2018-06-21 11:30:00"
1793,"2018-06-21 10:30:00",24,"2018-06-21 11:00:00"
1792,"2018-06-21 10:00:00",29,"2018-06-21 10:00:00"
1791,"2018-06-21 07:30:00",30,"2018-06-21 09:30:00"
1790,"2018-06-21 07:00:00",28,"2018-06-21 07:00:00"
1789,"2018-06-21 06:30:00",25,"2018-06-21 06:30:00"
1788,"2018-06-21 04:00:00",29,"2018-06-21 06:00:00"
1787,"2018-06-21 03:30:00",28,"2018-06-21 03:30:00"
1786,"2018-06-21 02:00:00",26,"2018-06-21 03:00:00"
1785,"2018-06-21 01:30:00",24,"2018-06-21 01:30:00"
1784,"2018-06-20 21:00:00",23,"2018-06-21 01:00:00"
1783,"2018-06-20 20:30:00",22,"2018-06-20 20:30:00"
1782,"2018-06-20 20:00:00",23,"2018-06-20 20:00:00"
1781,"2018-06-20 19:30:00",24,"2018-06-20 19:30:00"
1780,"2018-06-20 19:00:00",29,"2018-06-20 19:00:00"
1779,"2018-06-20 17:30:00",31,"2018-06-20 18:30:00"
1778,"2018-06-20 17:00:00",25,"2018-06-20 17:00:00"
1777,"2018-06-20 16:30:00",23,"2018-06-20 16:30:00"
1776,"2018-06-20 12:30:00",24,"2018-06-20 16:00:00"
1775,"2018-06-20 12:00:00",25,"2018-06-20 12:00:00"
1774,"2018-06-20 10:30:00",28,"2018-06-20 11:30:00"
1773,"2018-06-20 09:30:00",26,"2018-06-20 10:00:00"
1772,"2018-06-20 07:30:00",25,"2018-06-20 09:00:00"
1771,"2018-06-20 07:00:00",24,"2018-06-20 07:00:00"
1770,"2018-06-20 05:30:00",25,"2018-06-20 06:30:00"
1769,"2018-06-20 05:00:00",24,"2018-06-20 05:00:00"
1768,"2018-06-20 01:30:00",25,"2018-06-20 04:30:00"
1767,"2018-06-20 01:00:00",24,"2018-06-20 01:00:00"
1766,"2018-06-20 00:30:00",23,"2018-06-20 00:30:00"
1765,"2018-06-20 00:00:00",24,"2018-06-20 00:00:00"
1764,"2018-06-19 23:30:00",33,"2018-06-19 23:30:00"
1763,"2018-06-19 23:00:00",34,"2018-06-19 23:00:00"
1762,"2018-06-19 11:30:00",39,"2018-06-19 22:30:00"
1761,"2018-06-19 10:30:00",37,"2018-06-19 11:00:00"
1760,"2018-06-19 09:30:00",36,"2018-06-19 10:00:00"
1759,"2018-06-19 09:00:00",33,"2018-06-19 09:00:00"
1758,"2018-06-19 08:00:00",34,"2018-06-19 08:30:00"
1757,"2018-06-19 06:30:00",32,"2018-06-19 07:30:00"
1756,"2018-06-18 23:30:00",31,"2018-06-19 06:00:00"
1755,"2018-06-18 22:30:00",30,"2018-06-18 23:00:00"
1754,"2018-06-18 21:00:00",31,"2018-06-18 22:00:00"
1753,"2018-06-18 19:30:00",30,"2018-06-18 20:30:00"
1752,"2018-06-18 17:30:00",31,"2018-06-18 19:00:00"
1751,"2018-06-18 16:00:00",30,"2018-06-18 17:00:00"
1750,"2018-06-18 15:30:00",28,"2018-06-18 15:30:00"
1749,"2018-06-18 14:30:00",30,"2018-06-18 15:00:00"
1748,"2018-06-18 14:00:00",31,"2018-06-18 14:00:00"
1747,"2018-06-18 13:00:00",29,"2018-06-18 13:00:00"
1746,"2018-06-18 12:30:00",30,"2018-06-18 12:30:00"
1745,"2018-06-18 12:00:00",29,"2018-06-18 12:00:00"
1744,"2018-06-18 10:30:00",30,"2018-06-18 11:30:00"
1743,"2018-06-18 10:00:00",26,"2018-06-18 10:00:00"
1742,"2018-06-18 09:30:00",23,"2018-06-18 09:30:00"
1741,"2018-06-18 09:00:00",16,"2018-06-18 09:00:00"
1740,"2018-06-18 08:30:00",6,"2018-06-18 08:30:00"
1739,"2018-06-18 05:00:00",6,"2018-06-18 07:30:00"
1738,"2018-06-18 01:00:00",5,"2018-06-18 04:30:00"
1737,"2018-06-17 20:00:00",6,"2018-06-18 00:30:00"
1736,"2018-06-17 19:30:00",5,"2018-06-17 19:30:00"
1735,"2018-06-17 19:00:00",0,"2018-06-17 19:00:00"
1734,"2018-06-17 08:00:00",6,"2018-06-17 16:00:00"
1733,"2018-06-17 00:30:00",6,"2018-06-17 04:00:00"
1732,"2018-06-17 00:00:00",5,"2018-06-17 00:00:00"
1731,"2018-06-16 20:00:00",6,"2018-06-16 23:30:00"
1730,"2018-06-16 19:30:00",5,"2018-06-16 19:30:00"
1729,"2018-06-16 11:00:00",6,"2018-06-16 19:00:00"
1728,"2018-06-16 10:00:00",6,"2018-06-16 10:00:00"
1727,"2018-06-16 09:30:00",0,"2018-06-16 09:30:00"
1726,"2018-06-16 07:30:00",7,"2018-06-16 07:30:00"
1725,"2018-06-16 01:00:00",6,"2018-06-16 07:00:00"
1724,"2018-06-16 00:30:00",4,"2018-06-16 00:30:00"
1723,"2018-06-16 00:00:00",1,"2018-06-16 00:00:00"
1722,"2018-06-15 18:00:00",38,"2018-06-15 21:00:00"
1721,"2018-06-15 17:30:00",37,"2018-06-15 17:30:00"
1720,"2018-06-15 17:00:00",39,"2018-06-15 17:00:00"
1719,"2018-06-15 16:30:00",36,"2018-06-15 16:30:00"
1718,"2018-06-15 16:00:00",33,"2018-06-15 16:00:00"
1717,"2018-06-15 15:30:00",31,"2018-06-15 15:30:00"
1716,"2018-06-15 13:30:00",22,"2018-06-15 13:30:00"
1715,"2018-06-15 12:00:00",23,"2018-06-15 13:00:00"
1714,"2018-06-15 11:30:00",33,"2018-06-15 11:30:00"
1713,"2018-06-15 09:30:00",11,"2018-06-15 09:30:00"
1712,"2018-06-15 09:00:00",9,"2018-06-15 09:00:00"
1711,"2018-06-15 08:30:00",7,"2018-06-15 08:30:00"
1710,"2018-06-15 08:00:00",6,"2018-06-15 08:00:00"
1709,"2018-06-15 07:30:00",7,"2018-06-15 07:30:00"
1708,"2018-06-15 03:30:00",6,"2018-06-15 06:30:00"
1707,"2018-06-15 02:00:00",29,"2018-06-15 03:00:00"
1706,"2018-06-15 00:00:00",30,"2018-06-15 01:30:00"
1705,"2018-06-14 22:00:00",31,"2018-06-14 23:30:00"
1704,"2018-06-14 21:30:00",30,"2018-06-14 21:30:00"
1703,"2018-06-14 21:00:00",16,"2018-06-14 21:00:00"
1702,"2018-06-14 20:30:00",8,"2018-06-14 20:30:00"
1701,"2018-06-14 20:00:00",7,"2018-06-14 20:00:00"
1700,"2018-06-14 19:00:00",24,"2018-06-14 19:00:00"
1699,"2018-06-14 17:30:00",23,"2018-06-14 18:30:00"
1698,"2018-06-14 16:30:00",24,"2018-06-14 17:00:00"
1697,"2018-06-14 16:00:00",23,"2018-06-14 16:00:00"
1696,"2018-06-14 14:30:00",24,"2018-06-14 15:30:00"
1695,"2018-06-14 12:30:00",30,"2018-06-14 14:00:00"
1694,"2018-06-14 12:00:00",31,"2018-06-14 12:00:00"
1693,"2018-06-14 10:00:00",30,"2018-06-14 11:30:00"
1692,"2018-06-14 09:00:00",29,"2018-06-14 09:30:00"
1691,"2018-06-14 08:30:00",30,"2018-06-14 08:30:00"
1690,"2018-06-14 08:00:00",28,"2018-06-14 08:00:00"
1689,"2018-06-14 06:30:00",29,"2018-06-14 07:30:00"
1688,"2018-06-14 05:30:00",30,"2018-06-14 06:00:00"
1687,"2018-06-14 04:00:00",31,"2018-06-14 05:00:00"
1686,"2018-06-14 03:30:00",30,"2018-06-14 03:30:00"
1685,"2018-06-14 02:30:00",31,"2018-06-14 03:00:00"
1684,"2018-06-14 02:00:00",30,"2018-06-14 02:00:00"
1683,"2018-06-14 01:30:00",31,"2018-06-14 01:30:00"
1682,"2018-06-14 01:00:00",30,"2018-06-14 01:00:00"
1681,"2018-06-14 00:00:00",29,"2018-06-14 00:30:00"
1680,"2018-06-13 19:00:00",32,"2018-06-13 23:30:00"
1679,"2018-06-13 18:00:00",31,"2018-06-13 18:30:00"
1678,"2018-06-13 17:30:00",29,"2018-06-13 17:30:00"
1677,"2018-06-13 16:30:00",25,"2018-06-13 17:00:00"
1676,"2018-06-13 16:00:00",31,"2018-06-13 16:00:00"
1675,"2018-06-13 15:30:00",30,"2018-06-13 15:30:00"
1674,"2018-06-13 14:30:00",32,"2018-06-13 15:00:00"
1673,"2018-06-13 14:00:00",31,"2018-06-13 14:00:00"
1672,"2018-06-13 13:30:00",32,"2018-06-13 13:30:00"
1671,"2018-06-13 13:00:00",31,"2018-06-13 13:00:00"
1670,"2018-06-13 12:00:00",29,"2018-06-13 12:30:00"
1669,"2018-06-13 11:30:00",31,"2018-06-13 11:30:00"
1668,"2018-06-13 10:30:00",30,"2018-06-13 11:00:00"
1667,"2018-06-13 10:00:00",28,"2018-06-13 10:00:00"
1666,"2018-06-13 09:30:00",24,"2018-06-13 09:30:00"
1665,"2018-06-13 09:00:00",23,"2018-06-13 09:00:00"
1664,"2018-06-13 04:00:00",24,"2018-06-13 08:30:00"
1663,"2018-06-13 02:30:00",22,"2018-06-13 03:30:00"
1662,"2018-06-13 00:30:00",23,"2018-06-13 02:00:00"
1661,"2018-06-13 00:00:00",22,"2018-06-13 00:00:00"
1660,"2018-06-12 20:30:00",31,"2018-06-12 23:30:00"
1659,"2018-06-12 17:30:00",30,"2018-06-12 20:00:00"
1658,"2018-06-12 17:00:00",29,"2018-06-12 17:00:00"
1657,"2018-06-12 16:00:00",30,"2018-06-12 16:30:00"
1656,"2018-06-12 14:30:00",32,"2018-06-12 15:30:00"
1655,"2018-06-12 14:00:00",31,"2018-06-12 14:00:00"
1654,"2018-06-12 13:00:00",30,"2018-06-12 13:30:00"
1653,"2018-06-12 12:00:00",31,"2018-06-12 12:30:00"
1652,"2018-06-12 11:30:00",33,"2018-06-12 11:30:00"
1651,"2018-06-12 11:00:00",34,"2018-06-12 11:00:00"
1650,"2018-06-12 10:30:00",32,"2018-06-12 10:30:00"
1649,"2018-06-12 09:30:00",31,"2018-06-12 10:00:00"
1648,"2018-06-12 08:30:00",32,"2018-06-12 09:00:00"
1647,"2018-06-12 08:00:00",31,"2018-06-12 08:00:00"
1646,"2018-06-12 07:30:00",29,"2018-06-12 07:30:00"
1645,"2018-06-12 07:00:00",24,"2018-06-12 07:00:00"
1644,"2018-06-12 06:30:00",22,"2018-06-12 06:30:00"
1643,"2018-06-12 05:30:00",12,"2018-06-12 06:00:00"
1642,"2018-06-12 05:00:00",18,"2018-06-12 05:00:00"
1641,"2018-06-12 04:00:00",23,"2018-06-12 04:30:00"
1640,"2018-06-12 03:30:00",22,"2018-06-12 03:30:00"
1639,"2018-06-12 02:30:00",23,"2018-06-12 03:00:00"
1638,"2018-06-12 01:00:00",22,"2018-06-12 02:00:00"
1637,"2018-06-12 00:30:00",26,"2018-06-12 00:30:00"
1636,"2018-06-11 22:00:00",28,"2018-06-12 00:00:00"
1635,"2018-06-11 21:30:00",27,"2018-06-11 21:30:00"
1634,"2018-06-11 20:30:00",28,"2018-06-11 21:00:00"
1633,"2018-06-11 20:00:00",29,"2018-06-11 20:00:00"
1632,"2018-06-11 18:30:00",28,"2018-06-11 19:30:00"
1631,"2018-06-11 18:00:00",29,"2018-06-11 18:00:00"
1630,"2018-06-11 17:30:00",28,"2018-06-11 17:30:00"
1629,"2018-06-11 17:00:00",27,"2018-06-11 17:00:00"
1628,"2018-06-11 16:30:00",26,"2018-06-11 16:30:00"
1627,"2018-06-11 15:30:00",24,"2018-06-11 16:00:00"
1626,"2018-06-11 15:00:00",27,"2018-06-11 15:00:00"
1625,"2018-06-11 14:30:00",24,"2018-06-11 14:30:00"
1624,"2018-06-11 14:00:00",23,"2018-06-11 14:00:00"
1623,"2018-06-11 13:00:00",22,"2018-06-11 13:30:00"
1622,"2018-06-11 12:30:00",23,"2018-06-11 12:30:00"
1621,"2018-06-11 11:00:00",27,"2018-06-11 12:00:00"
1620,"2018-06-11 10:30:00",25,"2018-06-11 10:30:00"
1619,"2018-06-11 09:30:00",23,"2018-06-11 10:00:00"
1618,"2018-06-11 08:00:00",22,"2018-06-11 09:00:00"
1617,"2018-06-11 07:30:00",23,"2018-06-11 07:30:00"
1616,"2018-06-11 04:00:00",22,"2018-06-11 07:00:00"
1615,"2018-06-11 03:30:00",21,"2018-06-11 03:30:00"
1614,"2018-06-11 01:30:00",22,"2018-06-11 03:00:00"
1613,"2018-06-11 01:00:00",21,"2018-06-11 01:00:00"
1612,"2018-06-11 00:00:00",22,"2018-06-11 00:30:00"
1611,"2018-06-10 23:00:00",21,"2018-06-10 23:30:00"
1610,"2018-06-10 22:30:00",27,"2018-06-10 22:30:00"
1609,"2018-06-10 22:00:00",28,"2018-06-10 22:00:00"
1608,"2018-06-10 21:00:00",29,"2018-06-10 21:30:00"
1607,"2018-06-10 20:30:00",27,"2018-06-10 20:30:00"
1606,"2018-06-10 19:30:00",29,"2018-06-10 20:00:00"
1605,"2018-06-10 16:00:00",30,"2018-06-10 19:00:00"
1604,"2018-06-10 15:30:00",29,"2018-06-10 15:30:00"
1603,"2018-06-10 14:30:00",30,"2018-06-10 15:00:00"
1602,"2018-06-10 14:00:00",28,"2018-06-10 14:00:00"
1601,"2018-06-10 13:30:00",23,"2018-06-10 13:30:00"
1600,"2018-06-10 13:00:00",21,"2018-06-10 13:00:00"
1599,"2018-06-10 12:30:00",25,"2018-06-10 12:30:00"
1598,"2018-06-10 12:00:00",27,"2018-06-10 12:00:00"
1597,"2018-06-10 11:30:00",28,"2018-06-10 11:30:00"
1596,"2018-06-10 11:00:00",29,"2018-06-10 11:00:00"
1595,"2018-06-10 10:00:00",30,"2018-06-10 10:30:00"
1594,"2018-06-10 09:30:00",29,"2018-06-10 09:30:00"
1593,"2018-06-10 09:00:00",28,"2018-06-10 09:00:00"
1592,"2018-06-10 08:30:00",29,"2018-06-10 08:30:00"
1591,"2018-06-10 08:00:00",28,"2018-06-10 08:00:00"
1590,"2018-06-10 07:30:00",30,"2018-06-10 07:30:00"
1589,"2018-06-10 07:00:00",29,"2018-06-10 07:00:00"
1588,"2018-06-10 06:00:00",31,"2018-06-10 06:30:00"
1587,"2018-06-10 05:30:00",30,"2018-06-10 05:30:00"
1586,"2018-06-10 05:00:00",29,"2018-06-10 05:00:00"
1585,"2018-06-10 03:30:00",24,"2018-06-10 04:30:00"
1584,"2018-06-10 03:00:00",28,"2018-06-10 03:00:00"
1583,"2018-06-10 02:30:00",30,"2018-06-10 02:30:00"
1582,"2018-06-10 02:00:00",29,"2018-06-10 02:00:00"
1581,"2018-06-10 01:30:00",24,"2018-06-10 01:30:00"
1580,"2018-06-10 01:00:00",23,"2018-06-10 01:00:00"
1579,"2018-06-09 23:00:00",24,"2018-06-10 00:30:00"
1578,"2018-06-09 22:30:00",23,"2018-06-09 22:30:00"
1577,"2018-06-09 22:00:00",27,"2018-06-09 22:00:00"
1576,"2018-06-09 19:00:00",31,"2018-06-09 21:30:00"
1575,"2018-06-09 18:30:00",28,"2018-06-09 18:30:00"
1574,"2018-06-09 17:30:00",31,"2018-06-09 18:00:00"
1573,"2018-06-09 17:00:00",28,"2018-06-09 17:00:00"
1572,"2018-06-09 16:30:00",26,"2018-06-09 16:30:00"
1571,"2018-06-09 16:00:00",17,"2018-06-09 16:00:00"
1570,"2018-06-09 15:30:00",22,"2018-06-09 15:30:00"
1569,"2018-06-09 14:30:00",13,"2018-06-09 15:00:00"
1568,"2018-06-09 14:00:00",18,"2018-06-09 14:00:00"
1567,"2018-06-09 13:00:00",29,"2018-06-09 13:30:00"
1566,"2018-06-09 12:30:00",30,"2018-06-09 12:30:00"
1565,"2018-06-09 12:00:00",29,"2018-06-09 12:00:00"
1564,"2018-06-09 11:30:00",28,"2018-06-09 11:30:00"
1563,"2018-06-09 09:00:00",25,"2018-06-09 11:00:00"
1562,"2018-06-09 08:00:00",24,"2018-06-09 08:30:00"
1561,"2018-06-09 07:30:00",25,"2018-06-09 07:30:00"
1560,"2018-06-09 03:00:00",24,"2018-06-09 07:00:00"
1559,"2018-06-09 02:00:00",23,"2018-06-09 02:30:00"
1558,"2018-06-09 00:00:00",24,"2018-06-09 01:30:00"
1557,"2018-06-08 19:00:00",36,"2018-06-08 23:30:00"
1556,"2018-06-08 18:30:00",37,"2018-06-08 18:30:00"
1555,"2018-06-08 17:30:00",38,"2018-06-08 18:00:00"
1554,"2018-06-08 16:30:00",37,"2018-06-08 17:00:00"
1553,"2018-06-08 15:00:00",38,"2018-06-08 16:00:00"
1552,"2018-06-08 14:30:00",35,"2018-06-08 14:30:00"
1551,"2018-06-08 13:00:00",32,"2018-06-08 14:00:00"
1550,"2018-06-08 12:30:00",38,"2018-06-08 12:30:00"
1549,"2018-06-08 11:30:00",37,"2018-06-08 12:00:00"
1548,"2018-06-08 11:00:00",36,"2018-06-08 11:00:00"
1547,"2018-06-08 10:30:00",33,"2018-06-08 10:30:00"
1546,"2018-06-08 10:00:00",30,"2018-06-08 10:00:00"
1545,"2018-06-08 09:30:00",26,"2018-06-08 09:30:00"
1544,"2018-06-08 09:00:00",25,"2018-06-08 09:00:00"
1543,"2018-06-08 08:30:00",24,"2018-06-08 08:30:00"
1542,"2018-06-08 08:00:00",23,"2018-06-08 08:00:00"
1541,"2018-06-08 07:30:00",22,"2018-06-08 07:30:00"
1540,"2018-06-08 06:00:00",23,"2018-06-08 07:00:00"
1539,"2018-06-08 05:30:00",28,"2018-06-08 05:30:00"
1538,"2018-06-08 05:00:00",29,"2018-06-08 05:00:00"
1537,"2018-06-08 04:00:00",28,"2018-06-08 04:30:00"
1536,"2018-06-08 03:30:00",29,"2018-06-08 03:30:00"
1535,"2018-06-08 03:00:00",27,"2018-06-08 03:00:00"
1534,"2018-06-08 02:30:00",25,"2018-06-08 02:30:00"
1533,"2018-06-08 01:30:00",24,"2018-06-08 02:00:00"
1532,"2018-06-08 00:00:00",23,"2018-06-08 01:00:00"
1531,"2018-06-07 21:30:00",24,"2018-06-07 23:30:00"
1530,"2018-06-07 20:30:00",23,"2018-06-07 21:00:00"
1529,"2018-06-07 20:00:00",25,"2018-06-07 20:00:00"
1528,"2018-06-07 17:00:00",30,"2018-06-07 19:30:00"
1527,"2018-06-07 16:30:00",29,"2018-06-07 16:30:00"
1526,"2018-06-07 15:30:00",30,"2018-06-07 16:00:00"
1525,"2018-06-07 15:00:00",29,"2018-06-07 15:00:00"
1524,"2018-06-07 12:30:00",30,"2018-06-07 14:30:00"
1523,"2018-06-07 11:30:00",29,"2018-06-07 12:00:00"
1522,"2018-06-07 10:30:00",30,"2018-06-07 11:00:00"
1521,"2018-06-07 09:30:00",29,"2018-06-07 10:00:00"
1520,"2018-06-07 09:00:00",22,"2018-06-07 09:00:00"
1519,"2018-06-07 08:30:00",13,"2018-06-07 08:30:00"
1518,"2018-06-07 01:00:00",4,"2018-06-07 08:00:00"
1517,"2018-06-07 00:00:00",29,"2018-06-07 00:30:00"
1516,"2018-06-06 20:00:00",30,"2018-06-06 23:30:00"
1515,"2018-06-06 19:30:00",29,"2018-06-06 19:30:00"
1514,"2018-06-06 18:00:00",30,"2018-06-06 19:00:00"
1513,"2018-06-06 17:00:00",31,"2018-06-06 17:30:00"
1512,"2018-06-06 16:30:00",30,"2018-06-06 16:30:00"
1511,"2018-06-06 16:00:00",29,"2018-06-06 16:00:00"
1510,"2018-06-06 15:30:00",30,"2018-06-06 15:30:00"
1509,"2018-06-06 15:00:00",31,"2018-06-06 15:00:00"
1508,"2018-06-06 14:00:00",30,"2018-06-06 14:30:00"
1507,"2018-06-06 13:00:00",29,"2018-06-06 13:30:00"
1506,"2018-06-06 12:00:00",30,"2018-06-06 12:30:00"
1505,"2018-06-06 11:30:00",28,"2018-06-06 11:30:00"
1504,"2018-06-06 10:30:00",30,"2018-06-06 11:00:00"
1503,"2018-06-06 10:00:00",29,"2018-06-06 10:00:00"
1502,"2018-06-06 09:30:00",30,"2018-06-06 09:30:00"
1501,"2018-06-06 09:00:00",27,"2018-06-06 09:00:00"
1500,"2018-06-06 08:30:00",25,"2018-06-06 08:30:00"
1499,"2018-06-06 07:30:00",23,"2018-06-06 08:00:00"
1498,"2018-06-06 07:00:00",26,"2018-06-06 07:00:00"
1497,"2018-06-06 00:00:00",29,"2018-06-06 06:30:00"
1496,"2018-06-05 20:00:00",38,"2018-06-05 23:30:00"
1495,"2018-06-05 12:30:00",20,"2018-06-05 19:30:00"
1494,"2018-06-05 11:30:00",19,"2018-06-05 12:00:00"
1493,"2018-06-05 11:00:00",18,"2018-06-05 11:00:00"
1492,"2018-06-05 10:30:00",17,"2018-06-05 10:30:00"
1491,"2018-06-05 10:00:00",15,"2018-06-05 10:00:00"
1490,"2018-06-05 09:30:00",13,"2018-06-05 09:30:00"
1489,"2018-06-05 09:00:00",12,"2018-06-05 09:00:00"
1488,"2018-06-05 08:30:00",11,"2018-06-05 08:30:00"
1487,"2018-06-05 08:00:00",9,"2018-06-05 08:00:00"
1486,"2018-06-05 07:30:00",6,"2018-06-05 07:30:00"
1485,"2018-06-05 07:00:00",5,"2018-06-05 07:00:00"
1484,"2018-06-05 01:00:00",4,"2018-06-05 06:30:00"
1483,"2018-06-05 00:00:00",5,"2018-06-05 00:30:00"
1482,"2018-06-04 23:30:00",6,"2018-06-04 23:30:00"
1481,"2018-06-04 23:00:00",5,"2018-06-04 23:00:00"
1480,"2018-06-04 17:30:00",6,"2018-06-04 22:30:00"
1479,"2018-06-04 16:00:00",7,"2018-06-04 17:00:00"
1478,"2018-06-04 14:00:00",6,"2018-06-04 15:30:00"
1477,"2018-06-04 08:00:00",7,"2018-06-04 13:30:00"
1476,"2018-06-04 07:30:00",6,"2018-06-04 07:30:00"
1475,"2018-06-03 16:00:00",5,"2018-06-04 07:00:00"
1474,"2018-06-03 15:30:00",8,"2018-06-03 15:30:00"
1473,"2018-06-03 15:00:00",7,"2018-06-03 15:00:00"
1472,"2018-06-03 14:00:00",6,"2018-06-03 14:30:00"
1471,"2018-06-03 13:30:00",5,"2018-06-03 13:30:00"
1470,"2018-06-03 12:00:00",6,"2018-06-03 13:00:00"
1469,"2018-06-03 10:30:00",7,"2018-06-03 11:30:00"
1468,"2018-06-03 07:30:00",6,"2018-06-03 10:00:00"
1467,"2018-06-02 18:00:00",5,"2018-06-03 07:00:00"
1466,"2018-06-02 16:30:00",4,"2018-06-02 17:30:00"
1465,"2018-06-02 16:00:00",6,"2018-06-02 16:00:00"
1464,"2018-06-02 15:30:00",7,"2018-06-02 15:30:00"
1463,"2018-06-02 12:30:00",6,"2018-06-02 15:00:00"
1462,"2018-06-02 12:00:00",5,"2018-06-02 12:00:00"
1461,"2018-06-02 11:30:00",6,"2018-06-02 11:30:00"
1460,"2018-06-02 11:00:00",5,"2018-06-02 11:00:00"
1459,"2018-06-02 08:30:00",6,"2018-06-02 10:30:00"
1458,"2018-06-02 08:00:00",5,"2018-06-02 08:00:00"
1457,"2018-06-02 07:30:00",4,"2018-06-02 07:30:00"
1456,"2018-06-02 04:00:00",5,"2018-06-02 07:00:00"
1455,"2018-06-02 00:00:00",4,"2018-06-02 03:30:00"
1454,"2018-06-01 20:00:00",23,"2018-06-01 23:30:00"
1453,"2018-06-01 15:30:00",24,"2018-06-01 19:30:00"
1452,"2018-06-01 13:30:00",23,"2018-06-01 15:00:00"
1451,"2018-06-01 12:30:00",22,"2018-06-01 13:00:00"
1450,"2018-06-01 12:00:00",20,"2018-06-01 12:00:00"
1449,"2018-06-01 11:30:00",19,"2018-06-01 11:30:00"
1448,"2018-06-01 11:00:00",18,"2018-06-01 11:00:00"
1447,"2018-06-01 10:30:00",15,"2018-06-01 10:30:00"
1446,"2018-06-01 10:00:00",12,"2018-06-01 10:00:00"
1445,"2018-06-01 09:30:00",10,"2018-06-01 09:30:00"
1444,"2018-06-01 09:00:00",7,"2018-06-01 09:00:00"
1443,"2018-06-01 08:30:00",6,"2018-06-01 08:30:00"
1442,"2018-06-01 07:00:00",5,"2018-06-01 08:00:00"
1441,"2018-06-01 06:00:00",6,"2018-06-01 06:30:00"
1440,"2018-06-01 00:00:00",5,"2018-06-01 05:30:00"
1439,"2018-05-31 16:30:00",7,"2018-05-31 23:30:00"
1438,"2018-05-31 16:00:00",6,"2018-05-31 16:00:00"
1437,"2018-05-31 14:30:00",7,"2018-05-31 15:30:00"
1436,"2018-05-31 13:00:00",8,"2018-05-31 14:00:00"
1435,"2018-05-31 12:00:00",7,"2018-05-31 12:30:00"
1434,"2018-05-31 11:00:00",6,"2018-05-31 11:30:00"
1433,"2018-05-31 10:30:00",3,"2018-05-31 10:30:00"
1432,"2018-05-31 07:30:00",1,"2018-05-31 10:00:00"
1431,"2018-05-31 07:00:00",0,"2018-05-31 07:00:00"
1430,"2018-05-31 00:00:00",1,"2018-05-31 06:30:00"
1429,"2018-05-30 18:30:00",15,"2018-05-30 23:30:00"
1428,"2018-05-30 18:00:00",17,"2018-05-30 18:00:00"
1427,"2018-05-30 17:30:00",18,"2018-05-30 17:30:00"
1426,"2018-05-30 12:30:00",19,"2018-05-30 17:00:00"
1425,"2018-05-30 12:00:00",20,"2018-05-30 12:00:00"
1424,"2018-05-30 11:30:00",34,"2018-05-30 11:30:00"
1423,"2018-05-30 10:30:00",33,"2018-05-30 11:00:00"
1422,"2018-05-30 10:00:00",32,"2018-05-30 10:00:00"
1421,"2018-05-30 09:30:00",30,"2018-05-30 09:30:00"
1420,"2018-05-30 09:00:00",28,"2018-05-30 09:00:00"
1419,"2018-05-30 08:00:00",27,"2018-05-30 08:30:00"
1418,"2018-05-30 06:30:00",28,"2018-05-30 07:30:00"
1417,"2018-05-30 06:00:00",27,"2018-05-30 06:00:00"
1416,"2018-05-30 05:30:00",28,"2018-05-30 05:30:00"
1415,"2018-05-30 04:00:00",27,"2018-05-30 05:00:00"
1414,"2018-05-30 03:00:00",28,"2018-05-30 03:30:00"
1413,"2018-05-30 00:00:00",27,"2018-05-30 02:30:00"
1412,"2018-05-29 16:30:00",33,"2018-05-29 23:30:00"
1411,"2018-05-29 15:30:00",32,"2018-05-29 16:00:00"
1410,"2018-05-29 15:00:00",33,"2018-05-29 15:00:00"
1409,"2018-05-29 14:00:00",32,"2018-05-29 14:30:00"
1408,"2018-05-29 13:30:00",30,"2018-05-29 13:30:00"
1407,"2018-05-29 12:00:00",31,"2018-05-29 13:00:00"
1406,"2018-05-29 11:30:00",29,"2018-05-29 11:30:00"
1405,"2018-05-29 09:30:00",32,"2018-05-29 11:00:00"
1404,"2018-05-29 08:30:00",31,"2018-05-29 09:00:00"
1403,"2018-05-29 08:00:00",30,"2018-05-29 08:00:00"
1402,"2018-05-29 07:30:00",29,"2018-05-29 07:30:00"
1401,"2018-05-29 06:00:00",28,"2018-05-29 07:00:00"
1400,"2018-05-29 05:00:00",27,"2018-05-29 05:30:00"
1399,"2018-05-29 04:30:00",26,"2018-05-29 04:30:00"
1398,"2018-05-29 04:00:00",27,"2018-05-29 04:00:00"
1397,"2018-05-29 03:30:00",28,"2018-05-29 03:30:00"
1396,"2018-05-29 03:00:00",26,"2018-05-29 03:00:00"
1395,"2018-05-29 02:30:00",28,"2018-05-29 02:30:00"
1394,"2018-05-29 02:00:00",29,"2018-05-29 02:00:00"
1393,"2018-05-29 01:00:00",27,"2018-05-29 01:30:00"
